"","Plot.Identifier","Plant.Common.Name","Plant.Order","Plant.Family","Plant.Genus","Plant.Species","Insect.Common.Name","Insect.Order","Insect.Family","Insect.Genus","Insect.Species","Notes","iNat.Link","Second.iNat.link","Park.Name","Month","Year","Insect_ID","Plant_ID","Interaction.ID","Habitat.Type","Habitat.Category","Park.Type","subfamily","superfamily"
"634","QW-46","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Quiet Waters","February",2026,"Dione  vanillae","Richardia grandiflora","Richardia grandiflora | Dione  vanillae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"635","QW-46","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","February",2026,"Eurema daira","Bidens alba","Bidens alba | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"636","QW-46","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","February",2026,"Eurema daira","Richardia grandiflora","Richardia grandiflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"637","QW-46","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Quiet Waters","February",2026,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"638","QW-46","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Horace's Duskywing","Lepidoptera","Hesperiidae","Erynnis","horatius","check id on iNat","https://www.inaturalist.org/observations/340173742","","Quiet Waters","February",2026,"Erynnis horatius","Bidens alba","Bidens alba | Erynnis horatius","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"639","QW-47","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Quiet Waters","February",2026,"Dione  vanillae","Richardia grandiflora","Richardia grandiflora | Dione  vanillae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"640","QW-47","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Quiet Waters","February",2026,"Anartia jatrophae","Spermacoce verticillata","Spermacoce verticillata | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"641","QW-48","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Quiet Waters","February",2026,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Pine Flatwoods","Flatwoods","High human modification",NA,NA
"642","QW-49","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Villa lateralis","Diptera","Bombyliidae","Villa","lateralis","","https://www.inaturalist.org/observations/345033621","","Quiet Waters","March",2026,"Villa lateralis","Richardia grandiflora","Richardia grandiflora | Villa lateralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"643","QW-49","Creeping Beggarweed","Fabales","Fabaceae","Desmodium","incanum","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","Quiet Waters","March",2026,"Hemiargus ceraunus","Desmodium incanum","Desmodium incanum | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"644","QW-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","March",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"645","QW-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Quiet Waters","March",2026,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"646","MT-34","Saw Palmetto","Arecales","Arecaceae","Serenoa","repens","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","March",2026,"Apis mellifera","Serenoa repens","Serenoa repens | Apis mellifera","Scrubby Flatwoods","Scrub","Low human modification","","Apoidea"
"647","MT-34","Saw Palmetto","Arecales","Arecaceae","Serenoa","repens","Dark Flower Scarab","Coleoptera","Scarabaeidae","Euphoria","sepulcralis","","https://www.inaturalist.org/observations/345140480","","Military Trail","March",2026,"Euphoria sepulcralis","Serenoa repens","Serenoa repens | Euphoria sepulcralis","Scrubby Flatwoods","Scrub","Low human modification","Cetoniinae",""
"648","MT-35","Saw Palmetto","Arecales","Arecaceae","Serenoa","repens","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","March",2026,"Apis mellifera","Serenoa repens","Serenoa repens | Apis mellifera","Oak Dominated Scrub","Scrub","Low human modification","","Apoidea"
"649","MT-35","Saw Palmetto","Arecales","Arecaceae","Serenoa","repens","Dark Flower Scarab","Coleoptera","Scarabaeidae","Euphoria","sepulcralis","","https://www.inaturalist.org/observations/345033607","","Military Trail","March",2026,"Euphoria sepulcralis","Serenoa repens","Serenoa repens | Euphoria sepulcralis","Oak Dominated Scrub","Scrub","Low human modification","Cetoniinae",""
"650","MT-36","Saw Palmetto","Arecales","Arecaceae","Serenoa","repens","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","March",2026,"Apis mellifera","Serenoa repens","Serenoa repens | Apis mellifera","Oak Dominated Scrub","Scrub","Low human modification","","Apoidea"
"651","VV-45","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","March",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"652","MK-63","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","March",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"653","MK-63","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","March",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"654","MK-63","Virginia Pepperweed","Brassicales","Brassicaceae","Lepidium","virginicum","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","March",2026,"Apis mellifera","Lepidium virginicum","Lepidium virginicum | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"655","MK-63","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Markham","March",2026,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"656","MK-64","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","March",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"657","MK-69","Rattail","Lamiales","Verbenaceae","Stachytarpheta","cayennensis","Zebra Longwing","Lepidoptera","Nymphalidae","Heliconius","charithonia","","","","Markham","April",2026,"Heliconius charithonia","Stachytarpheta cayennensis","Stachytarpheta cayennensis | Heliconius charithonia","Hammock","Hammock","High human modification",NA,NA
"658","MK-69","Rattail","Lamiales","Verbenaceae","Stachytarpheta","cayennensis","Three-spotted Skipper","Lepidoptera","Hesperiidae","Cymaenes","tripunctus","","","","Markham","April",2026,"Cymaenes tripunctus","Stachytarpheta cayennensis","Stachytarpheta cayennensis | Cymaenes tripunctus","Hammock","Hammock","High human modification",NA,NA
"659","MK-69","Shiny-leaved Wild Coffee","Gentianales","Rubiaceae","Psychotria","nervosa","Zebra Longwing","Lepidoptera","Nymphalidae","Heliconius","charithonia","","","","Markham","April",2026,"Heliconius charithonia","Psychotria nervosa","Psychotria nervosa | Heliconius charithonia","Hammock","Hammock","High human modification",NA,NA
"660","MK-69","Shiny-leaved Wild Coffee","Gentianales","Rubiaceae","Psychotria","nervosa","Julia Heliconian","Lepidoptera","Nymphalidae","Dryas","iulia","","","","Markham","April",2026,"Dryas iulia","Psychotria nervosa","Psychotria nervosa | Dryas iulia","Hammock","Hammock","High human modification",NA,NA
"661","MK-69","Rattail","Lamiales","Verbenaceae","Stachytarpheta","cayennensis","Julia Heliconian","Lepidoptera","Nymphalidae","Dryas","iulia","","","","Markham","April",2026,"Dryas iulia","Stachytarpheta cayennensis","Stachytarpheta cayennensis | Dryas iulia","Hammock","Hammock","High human modification",NA,NA
"662","MK-69","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Zebra Longwing","Lepidoptera","Nymphalidae","Heliconius","charithonia","","","","Markham","April",2026,"Heliconius charithonia","Bidens alba","Bidens alba | Heliconius charithonia","Hammock","Hammock","High human modification",NA,NA
"663","MK-70","Inchplant","Commelinales","Commelinaceae","Tradescantia","zebrina","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","April",2026,"Apis mellifera","Tradescantia zebrina","Tradescantia zebrina | Apis mellifera","Hammock","Hammock","High human modification","","Apoidea"
"664","CB-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","CB Smith","April",2026,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"665","CB-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","April",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"666","CB-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","CB Smith","April",2026,"Hylephila phyleus","Bidens alba","Bidens alba | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"667","CB-50","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","CB Smith","April",2026,"Strymon istapa","Bidens alba","Bidens alba | Strymon istapa","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"668","CB-52","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","April",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"669","VV-49","Oakleaf Fleabane","Asterales","Asteraceae","Erigeron","quercifolius","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Vista View","April",2026,"Nathalis iole","Erigeron quercifolius","Erigeron quercifolius | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"670","VV-49","Oakleaf Fleabane","Asterales","Asteraceae","Erigeron","quercifolius","Ceraunus Blue","Lepidoptera","Lycaenidae","Hemiargus","ceraunus","","","","Vista View","April",2026,"Hemiargus ceraunus","Erigeron quercifolius","Erigeron quercifolius | Hemiargus ceraunus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"671","VV-49","Oakleaf Fleabane","Asterales","Asteraceae","Erigeron","quercifolius","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","April",2026,"Halictus poeyi","Erigeron quercifolius","Erigeron quercifolius | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"672","VV-49","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Vista View","April",2026,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"673","VV-50","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","April",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"674","VV-50","Diacrodon compressus","Gentianales","Rubiaceae","Diacrodon","compressus","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","April",2026,"Apis mellifera","Diacrodon compressus","Diacrodon compressus | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"675","VV-52","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","April",2026,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"676","VV-52","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","April",2026,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"677","VV-52","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Vista View","April",2026,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"678","VV-52","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","Vista View","April",2026,"Strymon istapa","Bidens alba","Bidens alba | Strymon istapa","Open Grassy","Open Human Disturbed","High human modification",NA,NA
