Plant.Common.Name,Plant.Order,Plant.Family,Plant.Genus,Plant.Species,Insect.Common.Name,Insect.Order,Insect.Family,Insect.Genus,Insect.Species,URL,Park.Name,Insect_ID,Plant_ID,Interaction.ID,Habitat.Type,Habitat.Category,Park.Type,subfamily,superfamily
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Spermacoce verticillata,Spermacoce verticillata | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Quiet Waters,Strymon istapa,Bidens alba,Bidens alba | Strymon istapa,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Quiet Waters,Dione  vanillae,Richardia grandiflora,Richardia grandiflora | Dione  vanillae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Bidens alba,Bidens alba | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,https://www.inaturalist.org/observations/340173742,Quiet Waters,Erynnis horatius,Bidens alba,Bidens alba | Erynnis horatius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Quiet Waters,Dione  vanillae,Richardia grandiflora,Richardia grandiflora | Dione  vanillae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Quiet Waters,Anartia jatrophae,Spermacoce verticillata,Spermacoce verticillata | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Pine Flatwoods,Flatwoods,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Villa lateralis,Diptera,Bombyliidae,Villa,lateralis,https://www.inaturalist.org/observations/345033621,Quiet Waters,Villa lateralis,Richardia grandiflora,Richardia grandiflora | Villa lateralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Creeping Beggarweed,Fabales,Fabaceae,Desmodium,incanum,Ceraunus Blue,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,,Quiet Waters,Hemiargus ceraunus,Desmodium incanum,Desmodium incanum | Hemiargus ceraunus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Dark Flower Scarab,Coleoptera,Scarabaeidae,Euphoria,sepulcralis,https://www.inaturalist.org/observations/345140480,Military Trail,Euphoria sepulcralis,Serenoa repens,Serenoa repens | Euphoria sepulcralis,Scrubby Flatwoods,Scrub,Low human modification,Cetoniinae,
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Oak Dominated Scrub,Scrub,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Dark Flower Scarab,Coleoptera,Scarabaeidae,Euphoria,sepulcralis,https://www.inaturalist.org/observations/345033607,Military Trail,Euphoria sepulcralis,Serenoa repens,Serenoa repens | Euphoria sepulcralis,Oak Dominated Scrub,Scrub,Low human modification,Cetoniinae,
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Oak Dominated Scrub,Scrub,Low human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Virginia Pepperweed,Brassicales,Brassicaceae,Lepidium,virginicum,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Lepidium virginicum,Lepidium virginicum | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Markham,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Rattail,Lamiales,Verbenaceae,Stachytarpheta,cayennensis,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Markham,Heliconius charithonia,Stachytarpheta cayennensis,Stachytarpheta cayennensis | Heliconius charithonia,Hammock,Hammock,High human modification,NA,NA
Rattail,Lamiales,Verbenaceae,Stachytarpheta,cayennensis,Three-spotted Skipper,Lepidoptera,Hesperiidae,Cymaenes,tripunctus,,Markham,Cymaenes tripunctus,Stachytarpheta cayennensis,Stachytarpheta cayennensis | Cymaenes tripunctus,Hammock,Hammock,High human modification,NA,NA
Shiny-leaved Wild Coffee,Gentianales,Rubiaceae,Psychotria,nervosa,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Markham,Heliconius charithonia,Psychotria nervosa,Psychotria nervosa | Heliconius charithonia,Hammock,Hammock,High human modification,NA,NA
Shiny-leaved Wild Coffee,Gentianales,Rubiaceae,Psychotria,nervosa,Julia Heliconian,Lepidoptera,Nymphalidae,Dryas,iulia,,Markham,Dryas iulia,Psychotria nervosa,Psychotria nervosa | Dryas iulia,Hammock,Hammock,High human modification,NA,NA
Rattail,Lamiales,Verbenaceae,Stachytarpheta,cayennensis,Julia Heliconian,Lepidoptera,Nymphalidae,Dryas,iulia,,Markham,Dryas iulia,Stachytarpheta cayennensis,Stachytarpheta cayennensis | Dryas iulia,Hammock,Hammock,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Markham,Heliconius charithonia,Bidens alba,Bidens alba | Heliconius charithonia,Hammock,Hammock,High human modification,NA,NA
Inchplant,Commelinales,Commelinaceae,Tradescantia,zebrina,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Tradescantia zebrina,Tradescantia zebrina | Apis mellifera,Hammock,Hammock,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,CB Smith,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Fiery Skipper,Lepidoptera,Hesperiidae,Hylephila,phyleus,,CB Smith,Hylephila phyleus,Bidens alba,Bidens alba | Hylephila phyleus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,CB Smith,Strymon istapa,Bidens alba,Bidens alba | Strymon istapa,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Oakleaf Fleabane,Asterales,Asteraceae,Erigeron,quercifolius,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Vista View,Nathalis iole,Erigeron quercifolius,Erigeron quercifolius | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Oakleaf Fleabane,Asterales,Asteraceae,Erigeron,quercifolius,Ceraunus Blue,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,,Vista View,Hemiargus ceraunus,Erigeron quercifolius,Erigeron quercifolius | Hemiargus ceraunus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Oakleaf Fleabane,Asterales,Asteraceae,Erigeron,quercifolius,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Erigeron quercifolius,Erigeron quercifolius | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Vista View,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Vista View,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Vista View,Strymon istapa,Bidens alba,Bidens alba | Strymon istapa,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Eastern Giant Swallowtail,Lepidoptera,Papilionidae,Heraclides,cresphontes,,Military Trail,Heraclides cresphontes,Bidens alba,Bidens alba | Heraclides cresphontes,Sand Pine Scrub,Scrub,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Military Trail,Dione  vanillae,Bidens alba,Bidens alba | Dione  vanillae,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Coelioxys slossoni,Hymenoptera,Megachilidae,Coelioxys,slossoni,https://www.inaturalist.org/observations/358461719,Military Trail,Coelioxys slossoni,Bidens alba,Bidens alba | Coelioxys slossoni,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Pine Flatwoods,Flatwoods,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Sida ulmifolia,Sida ulmifolia | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Creeping Indigo,Fabales,Fabaceae,Indigofera,spicata,Ceraunus Blue,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,,Quiet Waters,Hemiargus ceraunus,Indigofera spicata,Indigofera spicata | Hemiargus ceraunus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Straggler Daisy,Asterales,Asteraceae,Calyptocarpus,vialis,Poecilanthrax lucifer,Diptera,Bombyliidae,Poecilanthrax,lucifer,,Quiet Waters,Poecilanthrax lucifer,Calyptocarpus vialis,Calyptocarpus vialis | Poecilanthrax lucifer,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Spiny Amaranth,Caryophyllales,Amaranthaceae,Amaranthus,spinosus,Poecilanthrax lucifer,Diptera,Bombyliidae,Poecilanthrax,lucifer,,Quiet Waters,Poecilanthrax lucifer,Amaranthus spinosus,Amaranthus spinosus | Poecilanthrax lucifer,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Helene Klein,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Pine Flatwoods,Flatwoods,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
Saw Palmetto,Arecales,Arecaceae,Serenoa,repens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Serenoa repens,Serenoa repens | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Long Key,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Long Key,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Monarch,Lepidoptera,Nymphalidae,Danaus,plexippus,,Long Key,Danaus plexippus,Bidens alba,Bidens alba | Danaus plexippus,Open Grassy,Open Human Disturbed,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,Long Key,Erynnis horatius,Bidens alba,Bidens alba | Erynnis horatius,Open Grassy,Open Human Disturbed,Low human modification,NA,NA
River Sage,Lamiales,Lamiaceae,Salvia,misella,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Long Key,Apis mellifera,Salvia misella,Salvia misella | Apis mellifera,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
Wild Leadwort,Caryophyllales,Plumbaginaceae,Plumbago,zeylanica,Cassius Blue,Lepidoptera,Lycaenidae,Leptotes,cassius,,Long Key,Leptotes cassius,Plumbago zeylanica,Plumbago zeylanica | Leptotes cassius,Open Grassy,Open Human Disturbed,Low human modification,NA,NA
